CLAIM_ID,POLICYHOLDER_AGE,POLICYHOLDER_GENDER,WARRANTY,CLAIM_DATE,CLAIM_REGION,CLAIM_PROVINCE,VEHICLE_BRAND,VEHICLE_MODEL,CLAIM_AMOUNT_PAID,PREMIUM_AMOUNT_PAID
15461,36,M,TRAVEL ASSISTANCE,21/05/2022,PIEMONTE,TO,AUDI,A3 2a SERIE,101.87,32.21
189636,53,M,GLASSES,29/04/2024,LOMBARDIA,PV,MAZDA,CX-5 2A SERIE,600.0,47.04
210839,56,F,CIVIL LIABILITY INSURANCE,16/03/2023,EMILIA ROMAGNA,RE,FIAT,500 (2007-2016),2060.0,393.2
68464,46,F,TRAVEL ASSISTANCE,07/06/2024,EMILIA ROMAGNA,PR,CITROEN,GRAND C4 SPACETOUR.,232.21,32.21
172114,43,M,CIVIL LIABILITY INSURANCE,23/12/2023,CAMPANIA,,OPEL,MERIVA 1? SERIE,2610.64,393.2
235979,37,M,CIVIL LIABILITY INSURANCE,11/08/2022,PIEMONTE,BI,VOLKSWAGEN,GOLF 7a SERIE,9800.0,393.2
195104,49,F,GLASSES,24/10/2023,PIEMONTE,AL,FORD,FUSION,600.0,47.04
147230,73,M,CIVIL LIABILITY INSURANCE,09/06/2024,LOMBARDIA,LO,HONDA,INTEGRA 750,395.0,393.2
174417,67,F,CIVIL LIABILITY INSURANCE,19/12/2021,LAZIO,RM,RENAULT,MEGANE/SCENIC 1a S.,2172.0,393.2
33748,59,M,CIVIL LIABILITY INSURANCE,15/12/2023,LOMBARDIA,MI,YAMAHA,XSR 700,3400.0,393.2
2747,63,M,CIVIL LIABILITY INSURANCE,14/06/2022,VENETO,TV,AUDI,A4 4a SERIE,4369.0,393.2
107733,37,M,CIVIL LIABILITY INSURANCE,26/01/2022,CALABRIA,RC,VOLKSWAGEN,GOLF 5a SERIE,2056.37,393.2
237279,51,F,GLASSES,04/06/2024,LOMBARDIA,MI,FIAT,PUNTO 4? SERIE,600.0,47.04
199779,55,M,CIVIL LIABILITY INSURANCE,06/10/2022,CAMPANIA,BN,FIAT,Punto 3a serie,970.0,393.2
90123,41,M,CIVIL LIABILITY INSURANCE,10/03/2024,EMILIA ROMAGNA,PR,BMW,SERIE 2 CABRIO(F23),2000.0,393.2
224063,54,F,NATURAL DISASTERS,30/06/2022,PIEMONTE,TO,AUDI,A4 4a serie,2380.0,80.59
204203,60,M,CIVIL LIABILITY INSURANCE,20/04/2023,CAMPANIA,,LANCIA,YPSILON 3A SERIE,1400.0,393.2
65832,74,M,CIVIL LIABILITY INSURANCE,02/03/2022,SARDEGNA,SS,KIA,PICANTO 1aS.(04/08),3600.0,393.2
237066,90,M,CIVIL LIABILITY INSURANCE,04/06/2022,LAZIO,RM,OPEL,Corsa 3a serie,3044.0,393.2
8064,38,M,GLASSES,25/08/2022,EMILIA ROMAGNA,FC,AUDI,A6 3a SERIE,600.0,47.04
124655,51,M,CIVIL LIABILITY INSURANCE,13/08/2022,LIGURIA,GE,TOYOTA,Yaris 4a serie,3045.0,393.2
229121,88,M,CIVIL LIABILITY INSURANCE,08/08/2023,UMBRIA,PG,PIAGGIO,APE,2060.0,393.2
73657,27,M,GLASSES,12/02/2024,PIEMONTE,TO,KIA,RIO 4? SERIE,1100.0,47.04
122290,37,M,TRAVEL ASSISTANCE,01/10/2022,PUGLIA,BA,FIAT,Panda 2a serie,133.59,32.21
20186,32,M,CIVIL LIABILITY INSURANCE,10/01/2024,LOMBARDIA,SO,FORD,FOCUS 1? SERIE,2128.0,393.2
134466,56,M,GLASSES,01/01/2024,EMILIA ROMAGNA,BO,VOLKSWAGEN,GOLF 5? SERIE,600.0,47.04
99952,51,M,CIVIL LIABILITY INSURANCE,16/07/2024,CAMPANIA,,PIAGGIO,BEVERLY 400,2128.0,393.2
105937,49,M,CIVIL LIABILITY INSURANCE,25/07/2024,SICILIA,PA,HYUNDAI,ATOS,1838.0,393.2
118555,80,M,TRAVEL ASSISTANCE,05/10/2023,CALABRIA,RC,FIAT,PANDA 3? SERIE,218.39,32.21
44470,24,M,TRAVEL ASSISTANCE,29/05/2024,PUGLIA,BT,AUDI,A4 5? SERIE,517.28,32.21
177492,65,F,CIVIL LIABILITY INSURANCE,26/11/2024,LAZIO,FR,LANCIA,YPSILON 3? SERIE,3500.0,393.2
102537,76,F,CIVIL LIABILITY INSURANCE,22/09/2024,FRIULI VENEZIA GIULIA,UD,FIAT,GRANDE PUNTO,4474.0,393.2
55962,39,M,CIVIL LIABILITY INSURANCE,23/03/2022,LAZIO,RI,PEUGEOT,207,950.0,393.2
67008,62,F,CIVIL LIABILITY INSURANCE,05/12/2023,PIEMONTE,TO,CITROEN,C3 AIRCROSS,300.0,393.2
74270,63,F,CIVIL LIABILITY INSURANCE,09/08/2022,SICILIA,ME,Piaggio,Beverly 300,400.0,393.2
30408,63,F,CIVIL LIABILITY INSURANCE,27/10/2022,SICILIA,TP,LANCIA,YPSILON 3a SERIE,1690.0,393.2
139951,39,M,CIVIL LIABILITY INSURANCE,12/12/2021,SICILIA,TP,FIAT,Panda 2a serie,3700.0,393.2
204852,46,M,CIVIL LIABILITY INSURANCE,06/05/2022,SICILIA,TP,AUDI,A4 5a SERIE,4265.0,393.2
85675,61,M,CIVIL LIABILITY INSURANCE,10/12/2022,LOMBARDIA,PV,CITROEN,C3 3a serie,1650.0,393.2
141369,71,M,CIVIL LIABILITY INSURANCE,29/04/2024,ABRUZZO,AQ,PEUGEOT,2008 2? SERIE,2128.0,393.2
113750,44,F,GLASSES,05/11/2024,PUGLIA,BA,PEUGEOT,3008 2? SERIE,600.0,47.04
61288,38,M,CIVIL LIABILITY INSURANCE,21/11/2023,UMBRIA,PG,SKODA,OCTAVIA 3a SERIE,2060.0,393.2
120627,88,F,GLASSES,25/05/2024,VENETO,VR,FORD,FIESTA 3A SERIE,364.28,47.04
181965,66,M,CIVIL LIABILITY INSURANCE,11/04/2023,FRIULI VENEZIA GIULIA,UD,VOLKSWAG,TRANSP,2060.0,393.2
15117,30,F,THEFT,30/07/2023,PUGLIA,BR,FIAT,500 (2015-->),1800.0,117.56
18064,59,F,CIVIL LIABILITY INSURANCE,12/10/2023,LIGURIA,GE,HARLEY-DAVIDSON,TOURING STREET GLIDE,545.58,393.2
59596,60,M,GLASSES,19/12/2023,PIEMONTE,AT,FIAT,QUBO,600.0,47.04
198254,55,F,GLASSES,01/06/2022,PIEMONTE,TO,DACIA,Duster 2a serie,418.0,47.04
64577,52,F,CIVIL LIABILITY INSURANCE,02/07/2023,PUGLIA,TA,FIAT,PUNTO,3600.0,393.2
121389,49,M,CIVIL LIABILITY INSURANCE,05/05/2022,SICILIA,PA,FIAT,IDEA,350.0,393.2
193499,79,F,CIVIL LIABILITY INSURANCE,16/03/2022,LAZIO,VT,OPEL,Karl,1500.0,393.2
3690,54,M,GUARANTEE FAILURES,09/06/2022,LOMBARDIA,MI,FIAT,500 (2015--->),892.99,454.48
194985,56,F,GLASSES,25/07/2023,VENETO,TV,NISSAN,JUKE 1? SERIE,106.8,47.04
138667,33,F,NATURAL DISASTERS,01/07/2022,VENETO,PD,ABARTH,595,1315.0,80.59
32384,62,M,CIVIL LIABILITY INSURANCE,13/07/2022,SICILIA,PA,FIAT,PUNTO 3a SERIE,500.0,393.2
158684,67,M,CIVIL LIABILITY INSURANCE,10/08/2022,PUGLIA,LE,MERCEDES,Classe E (W/S211),2740.0,393.2
236405,55,F,CIVIL LIABILITY INSURANCE,19/10/2023,LIGURIA,SV,PIAGGIO,VESPA 125 PRIMAVERA,1787.0,393.2
217606,83,M,CIVIL LIABILITY INSURANCE,01/06/2024,LOMBARDIA,VA,VOLKSWAGEN,POLO 4A SERIE,1064.0,393.2
145400,52,F,CIVIL LIABILITY INSURANCE,12/10/2023,PIEMONTE,TO,LANCIA,YPSILON 3? SERIE,2440.0,393.2
28086,56,F,CIVIL LIABILITY INSURANCE,19/04/2022,PIEMONTE,TO,OPEL,ADAM,1650.0,393.2
102553,60,M,CIVIL LIABILITY INSURANCE,14/06/2024,LAZIO,RM,FIAT,DOBLO 2? SERIE,3937.05,393.2
9796,34,F,SOCIOPOLITICAL EVENTS,31/08/2023,PIEMONTE,TO,LANCIA,YPSILON 3? SERIE,3357.0,94.86
103533,59,F,NATURAL DISASTERS,23/06/2023,FRIULI VENEZIA GIULIA,UD,SUZUKI,IGNIS (2016),3031.8,80.59
121175,25,M,CIVIL LIABILITY INSURANCE,02/10/2024,PIEMONTE,TO,FIAT,PUNTO 3? SERIE,2526.0,393.2
179434,37,M,CIVIL LIABILITY INSURANCE,06/12/2022,VENETO,VI,SMART,FORTWO 3aS.(C/A453),1868.0,393.2
44012,49,F,SOCIOPOLITICAL EVENTS,01/10/2022,LOMBARDIA,VA,RENAULT,Clio 4a serie,1300.0,94.86
67190,69,M,CIVIL LIABILITY INSURANCE,19/10/2023,LAZIO,RM,FIAT,PUNTO 3? SERIE,1900.0,393.2
125857,56,M,CIVIL LIABILITY INSURANCE,08/12/2023,TOSCANA,LU,PIAGGIO,QUARGO,2439.0,393.2
178358,45,F,SPECIAL TRAVEL,07/09/2024,CALABRIA,RC,FIAT,PANDA 2A SERIE,180.0,23.31
190995,49,M,GLASSES,08/12/2023,BASILICATA,PZ,SMART,FORTWO,456.0,47.04
21520,28,M,GLASSES,06/06/2022,VENETO,VR,AUDI,A3 3a serie,505.0,47.04
228219,59,F,CIVIL LIABILITY INSURANCE,01/11/2023,MARCHE,MC,FIAT,PANDA 3? SERIE,4942.0,393.2
112841,42,F,GLASSES,05/06/2024,VENETO,VR,FORD,GALAXY 2? SERIE,1100.0,47.04
166076,47,M,NATURAL DISASTERS,19/07/2023,VENETO,PD,AUDI,A3 3? SERIE,2191.0,80.59
85539,66,F,CIVIL LIABILITY INSURANCE,22/04/2024,FRIULI VENEZIA GIULIA,UD,FORD,FOCUS 3A S. 11-19,2128.0,393.2
108216,48,M,CIVIL LIABILITY INSURANCE,22/01/2022,PIEMONTE,TO,AUDI,A4 4a SERIE,2741.5,393.2
236751,53,F,SPECIAL TRAVEL,25/05/2023,CALABRIA,RC,AUDI,A6 5a serie,218.39,23.31
206655,53,F,CIVIL LIABILITY INSURANCE,26/03/2024,ABRUZZO,TE,CITROEN,C3 3? SERIE,1505.96,393.2
126253,50,M,CIVIL LIABILITY INSURANCE,30/11/2023,UMBRIA,PG,CITROEN,C3 3A SERIE,1245.0,393.2
123289,85,F,CIVIL LIABILITY INSURANCE,15/07/2022,LAZIO,RM,VOLKSWAGEN,POLO 4a SERIE,2500.0,393.2
151580,48,F,SAFE REIMBURSEMENT OPTION,27/09/2023,LAZIO,VT,SUBARU,XV,470.0,106.69
205359,44,M,CIVIL LIABILITY INSURANCE,13/07/2023,PIEMONTE,TO,AUDI,A6 ALLROAD 3A SERIE,628.0,393.2
113355,23,M,CIVIL LIABILITY INSURANCE,29/04/2023,TRENTINO ALTO ADIGE,BZ,VOLKSWAGEN,POLO 4? SERIE,637.51,393.2
179884,50,F,GREEN LINE,05/07/2023,CAMPANIA,,LANCIA,YPSILON 3? SERIE,150.0,21.5
182008,57,M,CIVIL LIABILITY INSURANCE,07/06/2024,LAZIO,RM,TOYOTA,COROLLA (2004-2009),2526.0,393.2
59605,26,M,CIVIL LIABILITY INSURANCE,17/05/2022,LOMBARDIA,SO,HONDA,CBF 125,2283.0,393.2
141378,56,F,CIVIL LIABILITY INSURANCE,28/07/2024,LIGURIA,SP,LANCIA,YPSILON 3A SERIE,1490.0,393.2
209689,42,M,GLASSES,28/03/2023,PIEMONTE,TO,FIAT,Bravo 2a serie,440.24,47.04
10087,43,M,CIVIL LIABILITY INSURANCE,17/12/2022,PUGLIA,LE,PEUGEOT,3008 2a serie,1800.0,393.2
204344,60,F,CIVIL LIABILITY INSURANCE,12/07/2023,LAZIO,RM,CITROEN,C1,2439.0,393.2
188799,70,M,TRAVEL ASSISTANCE,28/09/2022,PIEMONTE,TO,FIAT,Multipla 2a serie,132.98,32.21
186309,48,M,GLASSES,04/08/2024,VENETO,TV,INFINITI,Q50,953.3,47.04
84128,41,M,CIVIL LIABILITY INSURANCE,16/02/2023,SICILIA,CT,LIGIER,JS42FD,2060.0,393.2
177890,62,F,CIVIL LIABILITY INSURANCE,13/02/2024,EMILIA ROMAGNA,FC,VOLKSWAGEN,T-ROC,2128.0,393.2
86694,34,M,CIVIL LIABILITY INSURANCE,09/12/2022,VALLE D'AOSTA,AO,HYUNDAI,GETZ,1690.0,393.2
205374,53,F,CIVIL LIABILITY INSURANCE,03/03/2022,SICILIA,PA,FIAT,Panda 3a serie,1690.0,393.2
14740,53,M,GLASSES,15/09/2022,EMILIA ROMAGNA,MO,HYUNDAI,ix20,471.0,47.04
187099,54,M,CIVIL LIABILITY INSURANCE,24/01/2024,CAMPANIA,,PIAGGIO,BEVERLY 300,2200.0,393.2
78235,76,F,CIVIL LIABILITY INSURANCE,11/08/2023,TOSCANA,GR,MITSUBISHI,SPACE STAR,850.0,393.2
174202,28,M,GLASSES,28/10/2024,LOMBARDIA,CR,SEAT,LEON 3? SERIE,548.0,47.04
193797,60,F,GLASSES,16/08/2023,PIEMONTE,AT,VOLKSWAGEN,GOLF VII,708.7,47.04
61521,86,M,CIVIL LIABILITY INSURANCE,13/07/2022,TOSCANA,GR,VOLVO,XC40 (2017--->),1940.0,393.2
60119,50,F,CIVIL LIABILITY INSURANCE,11/01/2024,CAMPANIA,,FORD,FIESTA 7A SERIE,700.0,393.2
119537,56,M,GLASSES,24/10/2024,EMILIA ROMAGNA,BO,FIAT,DOBLO 3? SERIE,517.83,47.04
16518,84,M,CIVIL LIABILITY INSURANCE,24/12/2022,SARDEGNA,CA,FIAT,Panda 3a serie,1940.0,393.2
53146,30,M,CIVIL LIABILITY INSURANCE,01/12/2022,LOMBARDIA,SO,ALFA ROMEO,GIULIETTA (2010-21),830.0,393.2
51592,57,M,GLASSES,14/05/2022,PIEMONTE,TO,FIAT,Panda 3a serie,600.0,47.04
169252,35,M,NATURAL DISASTERS,30/06/2022,PIEMONTE,TO,NISSAN,Juke 1a serie,1580.0,80.59
212667,81,M,CIVIL LIABILITY INSURANCE,16/01/2022,CAMPANIA,,OPEL,Corsa 4a serie,1670.0,393.2
102838,70,M,CIVIL LIABILITY INSURANCE,02/07/2024,EMILIA ROMAGNA,BO,IVECO,DAILY (1996-2001),1124.0,393.2
95110,37,F,CIVIL LIABILITY INSURANCE,13/10/2023,VENETO,PD,VOLVO,XC40  2017-->,1819.0,393.2
159264,81,M,CIVIL LIABILITY INSURANCE,04/10/2023,LIGURIA,GE,DACIA,DUSTER 1? SERIE,1822.0,393.2
100668,70,F,CIVIL LIABILITY INSURANCE,22/11/2022,ABRUZZO,PE,FIAT,Punto 4a serie,1930.0,393.2
99508,53,F,GLASSES,27/03/2024,LAZIO,RM,MERCEDES,CLASSE E  W/S213,600.0,47.04
174126,59,M,CIVIL LIABILITY INSURANCE,12/07/2023,LAZIO,RM,PEUGEOT,308 2a serie,7300.0,393.2
68399,55,F,GLASSES,20/04/2022,TRENTINO ALTO ADIGE,TN,BMW,Serie 5 (G30/G31),800.0,47.04
188713,26,M,CIVIL LIABILITY INSURANCE,15/09/2024,EMILIA ROMAGNA,FE,HARLEY-DAVIDSON,SPORTSTER 883,3500.0,393.2
129467,68,F,NATURAL DISASTERS,24/07/2023,LOMBARDIA,VA,TOYOTA,Yaris 3a serie,2353.0,80.59
156202,63,M,CIVIL LIABILITY INSURANCE,28/01/2023,CAMPANIA,,FIAT,Idea,1200.0,393.2
50519,42,F,GLASSES,20/11/2023,TOSCANA,PO,CITROEN,C3 2A SERIE,216.0,47.04
82453,58,F,CIVIL LIABILITY INSURANCE,21/11/2023,EMILIA ROMAGNA,MO,KIA,RIO 3A SERIE,2060.0,393.2
153061,51,M,CIVIL LIABILITY INSURANCE,04/07/2023,SICILIA,ME,VOLKSWAGEN,GOLF 6A SERIE,1787.0,393.2
62753,63,M,CIVIL LIABILITY INSURANCE,29/09/2024,EMILIA ROMAGNA,MO,OPEL,CORSA 6A SERIE,1159.0,393.2
49799,55,M,CIVIL LIABILITY INSURANCE,11/08/2023,SICILIA,TP,RENAULT,KANGOO 3? SERIE,2620.0,393.2
203084,85,F,CIVIL LIABILITY INSURANCE,05/03/2024,VENETO,VR,VOLKSWAGEN,GOLF 7A SERIE,500.0,393.2
25285,54,M,CIVIL LIABILITY INSURANCE,15/05/2024,PUGLIA,BT,HONDA,SH 125,1200.0,393.2
18236,39,F,SPECIAL TRAVEL,16/05/2024,SARDEGNA,SS,DACIA,DUSTER 1A SERIE,423.49,23.31
15045,56,M,TRAVEL ASSISTANCE,27/03/2024,EMILIA ROMAGNA,RA,AUDI,A3 3A SERIE,163.6,32.21
119553,71,M,SOCIOPOLITICAL EVENTS,26/06/2024,PIEMONTE,AL,AUDI,A4 5? SERIE,1700.0,94.86
226938,52,F,CIVIL LIABILITY INSURANCE,23/06/2022,PIEMONTE,CN,FIAT,500L,250.0,393.2
197047,61,M,GLASSES,28/08/2024,,SU,MERCEDES,CLASSE B  T245,436.11,47.04
156427,73,M,GREEN LINE,05/06/2022,CAMPANIA,,SEAT,Cordoba,132.98,21.5
223603,51,M,NATURAL DISASTERS,18/09/2023,LOMBARDIA,MI,NISSAN,JUKE 1? SERIE,4420.0,80.59
60779,78,M,CIVIL LIABILITY INSURANCE,21/03/2023,PIEMONTE,BI,LANCIA,YPSILON 3? SERIE,2060.0,393.2
197313,39,M,CIVIL LIABILITY INSURANCE,09/10/2023,LOMBARDIA,MI,AUDI,A3 3? SERIE,1776.8,393.2
25073,49,M,TRAVEL ASSISTANCE,01/09/2023,ABRUZZO,TE,FIAT,GRANDE PUNTO,182.27,32.21
82482,29,F,GLASSES,29/06/2024,LOMBARDIA,BS,VOLKSWAGEN,T-ROC,246.06,47.04
184308,66,F,THEFT,29/09/2022,EMILIA ROMAGNA,RE,FIAT,500L,200.0,117.56
223935,62,M,TRAVEL ASSISTANCE,25/07/2024,LOMBARDIA,BS,BMW,SERIE 3  E90/E91,157.72,32.21
37275,51,F,CIVIL LIABILITY INSURANCE,26/03/2024,LOMBARDIA,LO,FIAT,600,1650.0,393.2
223143,64,F,GLASSES,08/05/2023,TRENTINO ALTO ADIGE,BZ,VOLKSWAGEN,GOLF 6A SERIE,593.96,47.04
180381,66,F,GLASSES,18/01/2022,LAZIO,RI,DAEWOO,Matiz,432.06,47.04
176839,59,F,TRAVEL ASSISTANCE,09/01/2022,LOMBARDIA,PV,FIAT,DOBLO',132.25,32.21
175844,39,F,GLASSES,24/08/2022,FRIULI VENEZIA GIULIA,UD,TOYOTA,Proace City Verso,600.0,47.04
136807,58,M,CIVIL LIABILITY INSURANCE,13/07/2022,PIEMONTE,CN,FORD,Kuga 2a serie,969.33,393.2
87195,44,F,CIVIL LIABILITY INSURANCE,12/12/2022,LAZIO,RM,ALFA ROMEO,Giulietta (2010-21),1500.0,393.2
65796,62,F,SPECIAL TRAVEL,04/07/2023,BASILICATA,PZ,MERCEDES,CLASSE C  W/S204,131.76,23.31
114126,77,M,CIVIL LIABILITY INSURANCE,27/04/2022,SARDEGNA,SS,FIAT,Doblo,1071.16,393.2
89967,75,F,CIVIL LIABILITY INSURANCE,02/06/2022,UMBRIA,PG,LANCIA,Ypsilon 3a serie,1885.0,393.2
33319,35,M,SPECIAL TRAVEL,04/12/2024,LOMBARDIA,MI,VOLKSWAGEN,T-ROC,103.7,23.31
102964,42,M,CIVIL LIABILITY INSURANCE,15/10/2024,TOSCANA,PT,BMW,SERIE 1        E87,3440.0,393.2
153581,34,M,CIVIL LIABILITY INSURANCE,23/05/2023,LAZIO,RM,MERCEDES,CLASSE C   (W/S203),2439.0,393.2
707,54,M,CIVIL LIABILITY INSURANCE,16/02/2022,EMILIA ROMAGNA,FC,ALFA ROMEO,STELVIO,1732.4,393.2
173419,61,M,CIVIL LIABILITY INSURANCE,13/09/2022,VENETO,VI,CITROEN,BERLINGO,1940.0,393.2
165533,57,F,CIVIL LIABILITY INSURANCE,05/04/2022,TOSCANA,LU,RENAULT,Clio 2a serie,300.0,393.2
222784,52,M,CIVIL LIABILITY INSURANCE,14/06/2024,CAMPANIA,,TOYOTA,YARIS 2? SERIE,2000.0,393.2
136957,67,M,CIVIL LIABILITY INSURANCE,04/01/2022,SICILIA,ME,FIAT,500 (2007--->),3310.0,393.2
70823,25,M,NATURAL DISASTERS,02/08/2024,PIEMONTE,TO,LEXUS,CT,4760.0,80.59
27797,42,F,CIVIL LIABILITY INSURANCE,19/08/2023,VENETO,RO,LANCIA,MUSA 2? SERIE,700.0,393.2
82876,30,M,CIVIL LIABILITY INSURANCE,11/04/2023,LIGURIA,GE,FIAT,PUNTO 2A SERIE,236.0,393.2
237119,34,M,CIVIL LIABILITY INSURANCE,25/12/2023,LAZIO,LT,FIAT,PUNTO 2? SERIE,850.0,393.2
193552,44,M,CIVIL LIABILITY INSURANCE,04/10/2024,TOSCANA,PT,FIAT,500X,2526.0,393.2
145844,38,M,THEFT,30/03/2022,LAZIO,RM,MERCEDES,Classe A (W177),3295.0,117.56
55489,62,M,CIVIL LIABILITY INSURANCE,07/02/2024,LOMBARDIA,BS,BMW,SERIE 3       (E92),1214.0,393.2
52804,59,M,GLASSES,28/07/2023,VENETO,VI,MERCEDES,SPRINTER 5AS. W907,705.74,47.04
102590,39,M,CIVIL LIABILITY INSURANCE,22/06/2024,FRIULI VENEZIA GIULIA,UD,DR,DR3,5469.0,393.2
145785,69,M,TRAVEL ASSISTANCE,13/08/2022,CALABRIA,CZ,FIAT,Croma (1985-1997),182.41,32.21
111719,47,M,GLASSES,24/03/2024,VENETO,TV,PEUGEOT,3008 2A SERIE,800.0,47.04
107758,64,F,NATURAL DISASTERS,02/08/2024,PIEMONTE,TO,BMW,SERIE 5   (E60/E61),3060.0,80.59
158957,75,F,CIVIL LIABILITY INSURANCE,20/09/2024,UMBRIA,PG,HYUNDAI,ATOS,2128.0,393.2
211860,51,M,CIVIL LIABILITY INSURANCE,05/05/2024,VENETO,VI,FIAT,PANDA 2A SERIE,2128.0,393.2
235568,43,F,GLASSES,08/09/2024,LOMBARDIA,BG,SKODA,KAMIQ,600.0,47.04
155177,30,M,TRAVEL ASSISTANCE,29/09/2023,SARDEGNA,SS,FIAT,PANDA 3A SERIE,160.26,32.21
3592,42,F,GREEN LINE,29/05/2023,EMILIA ROMAGNA,RA,FORD,FIESTA 6A SERIE,106.24,21.5
163535,75,M,CIVIL LIABILITY INSURANCE,06/03/2023,SICILIA,ME,FORD,FIESTA 4a SERIE,1787.0,393.2
32748,41,M,CIVIL LIABILITY INSURANCE,12/06/2022,SARDEGNA,SS,NISSAN,Qashqai 2a serie,4380.0,393.2
134737,56,F,CIVIL LIABILITY INSURANCE,23/12/2023,LOMBARDIA,MN,VOLKSWAGEN,POLO 6? SERIE,107.36,393.2
33893,48,M,SOCIOPOLITICAL EVENTS,08/06/2022,PUGLIA,BA,MAZDA,CX-5 2a serie,842.43,94.86
134187,60,M,CIVIL LIABILITY INSURANCE,19/08/2023,MOLISE,CB,FIAT,Freemont,883.18,393.2
186871,70,F,GLASSES,16/04/2024,LOMBARDIA,PV,LANCIA,YPSILON 3? SERIE,103.0,47.04
181875,63,F,CIVIL LIABILITY INSURANCE,10/08/2023,EMILIA ROMAGNA,RN,FIAT,Punto 4a serie,2060.0,393.2
77497,31,M,CIVIL LIABILITY INSURANCE,13/07/2024,PIEMONTE,TO,VOLKSWAGEN,GOLF 6? SERIE,750.0,393.2
196928,81,M,SOCIOPOLITICAL EVENTS,13/12/2022,LIGURIA,IM,VOLKSWAGEN,Maggiolino,5000.0,94.86
34291,71,F,GLASSES,13/11/2023,PIEMONTE,CN,FIAT,PANDA CROSS,540.0,47.04
218889,80,F,CIVIL LIABILITY INSURANCE,06/03/2023,SARDEGNA,SS,OPEL,Corsa 3a serie,546.0,393.2
12386,55,M,CIVIL LIABILITY INSURANCE,09/05/2022,SICILIA,CT,FIAT,PANDA 1a SERIE,1690.0,393.2
132486,82,M,CIVIL LIABILITY INSURANCE,22/07/2023,LOMBARDIA,VA,FIAT,Panda 3a serie,2800.0,393.2
141396,44,F,CIVIL LIABILITY INSURANCE,31/10/2023,CAMPANIA,SA,TOYOTA,YARIS CROSS,1100.0,393.2
145600,60,M,CIVIL LIABILITY INSURANCE,30/03/2024,UMBRIA,PG,OPEL,CORSA 6A SERIE,1700.0,393.2
131185,70,M,CIVIL LIABILITY INSURANCE,22/07/2024,EMILIA ROMAGNA,RN,BMW,X1  E84,1310.0,393.2
36842,37,M,SOCIOPOLITICAL EVENTS,25/11/2023,PIEMONTE,BI,AUDI,A3 2? SERIE,2740.0,94.86
31663,48,M,BUSINESS,04/08/2023,SICILIA,SR,CITROEN,JUMBY,162.26,29.79
210535,45,M,CIVIL LIABILITY INSURANCE,04/06/2024,LIGURIA,GE,HONDA,VFR 1200,150.0,393.2
189320,46,M,CIVIL LIABILITY INSURANCE,30/03/2022,LOMBARDIA,BS,JEEP,Renegade,2562.0,393.2
60366,61,M,GLASSES,02/08/2024,PIEMONTE,TO,LANCIA,YPSILON 2A SERIE,600.0,47.04
220781,56,M,SPECIAL TRAVEL,15/11/2022,PIEMONTE,TO,MINI,Mini (F56),193.19,23.31
121463,45,F,CIVIL LIABILITY INSURANCE,08/01/2024,BASILICATA,MT,CITROEN,C3 2A SERIE,1838.0,393.2
210422,62,M,CIVIL LIABILITY INSURANCE,31/03/2023,VENETO,VI,FIAT,PANDA 2a SERIE,1200.0,393.2
58413,60,M,CIVIL LIABILITY INSURANCE,09/03/2023,LAZIO,RI,HYUNDAI,GETZ,500.0,393.2
127437,60,F,TRAVEL ASSISTANCE,19/12/2022,TOSCANA,AR,MERCEDES,Classe A   (W/C169),101.26,32.21
120887,42,F,CIVIL LIABILITY INSURANCE,08/03/2024,LAZIO,RM,HYUNDAI,I10 1A SERIE,3453.0,393.2
137921,65,F,LEGAL PROTECTION,23/06/2023,PIEMONTE,TO,FIAT,500L,540.2,27.24
125104,56,M,CIVIL LIABILITY INSURANCE,28/01/2023,MARCHE,AP,PEUGEOT,206,6487.0,393.2
119414,60,M,GUARANTEE FAILURES,29/05/2024,LOMBARDIA,MI,MERCEDES,CLASSE GLC CPE C253,597.0,454.48
10386,74,M,CIVIL LIABILITY INSURANCE,01/10/2022,SICILIA,ME,TOYOTA,Yaris 3a serie,350.89,393.2
194852,69,M,TRAVEL ASSISTANCE,09/08/2023,PUGLIA,BA,OPEL,VIVARO 1A SERIE,119.32,32.21
57556,58,M,CIVIL LIABILITY INSURANCE,24/09/2022,EMILIA ROMAGNA,RE,TOYOTA,Yaris 3a serie,7000.0,393.2
211848,59,M,CIVIL LIABILITY INSURANCE,01/02/2024,PUGLIA,BA,LANCIA,YPSILON 3A SERIE,2800.0,393.2
31342,42,M,GLASSES,20/05/2023,SARDEGNA,CA,RENAULT,Grand Scenic,600.0,47.04
200125,26,F,CIVIL LIABILITY INSURANCE,19/01/2024,LOMBARDIA,BG,FIAT,500 (2007-2016),2128.0,393.2
217160,53,F,CIVIL LIABILITY INSURANCE,01/08/2024,LAZIO,RM,FIAT,500  2007-2016,1800.0,393.2
32654,51,M,CIVIL LIABILITY INSURANCE,20/10/2022,PIEMONTE,TO,NISSAN,Qashqai 2a serie,1950.0,393.2
38765,56,F,TRAVEL ASSISTANCE,12/08/2024,TOSCANA,SI,HONDA,CR-V 2A SERIE 02-07,421.31,32.21
153280,57,F,CIVIL LIABILITY INSURANCE,24/06/2022,FRIULI VENEZIA GIULIA,UD,MINI,MINI COUNTRYMAN R60,657.0,393.2
165461,47,F,CIVIL LIABILITY INSURANCE,28/02/2024,CALABRIA,RC,OPEL,CORSA 4A SERIE,1200.0,393.2
